"","AminoAcid","ATP","k_cat_AA","k_a_NH4","k_NH4","k_a_AA","k_NH4_AA","k_ribo_a"
"302",889833.946402586,1470.31973758579,"10.0","10.0","1000.0","0.1","10.0","10.0"
"303",889834.166225575,1470.37362557481,"10.0","10.0","1000.0","0.1","10.0","1000.0"
"304",895807.405581469,1470.03397907055,"10.0","10.0","1000.0","0.1","1000.0","0.1"
"305",895807.405605223,1470.03451438833,"10.0","10.0","1000.0","0.1","1000.0","10.0"
"306",895807.4079809,1470.08804578976,"10.0","10.0","1000.0","0.1","1000.0","1000.0"
"307",1308347.5065136,1440.91182330685,"10.0","10.0","1000.0","10.0","0.1","0.1"
"308",1288691.45523695,1419.24060141949,"10.0","10.0","1000.0","10.0","0.1","10.0"
"309",167270.244152301,186.86159072977,"10.0","10.0","1000.0","10.0","0.1","1000.0"
"310",33927095.0413832,701.882328764064,"10.0","10.0","1000.0","10.0","10.0","0.1"
"311",33927095.2204185,701.882335501737,"10.0","10.0","1000.0","10.0","10.0","10.0"
"312",33927113.1239977,701.883009272366,"10.0","10.0","1000.0","10.0","10.0","1000.0"
"313",20497.9404937536,8.05818037263415e-07,"10.0","10.0","1000.0","10.0","1000.0","0.1"
"314",20497.9404944435,3.5659410919377e-07,"10.0","10.0","1000.0","10.0","1000.0","10.0"
"315",20497.9405402888,3.91931177463859e-07,"10.0","10.0","1000.0","10.0","1000.0","1000.0"
"316",3573095.92717924,4114.37118236473,"10.0","10.0","1000.0","1000.0","0.1","0.1"
"317",3655556.70204188,4209.18319821751,"10.0","10.0","1000.0","1000.0","0.1","10.0"
"318",5159303.05706062,5896.11604309709,"10.0","10.0","1000.0","1000.0","0.1","1000.0"
"319",46534822.1136471,582.598063938896,"10.0","10.0","1000.0","1000.0","10.0","0.1"
"320",46534822.382659,582.598067600152,"10.0","10.0","1000.0","1000.0","10.0","10.0"
"321",46534849.2839637,582.598433727733,"10.0","10.0","1000.0","1000.0","10.0","1000.0"
"322",20497.950091138,7.72415554990407e-07,"10.0","10.0","1000.0","1000.0","1000.0","0.1"
"323",20497.9500911396,7.72292132218355e-07,"10.0","10.0","1000.0","1000.0","1000.0","10.0"
"324",20497.9500913001,7.59828017853057e-07,"10.0","10.0","1000.0","1000.0","1000.0","1000.0"
"325",42.0610624141303,47024.6101048462,"10.0","1000.0","0.1","0.1","0.1","0.1"
"326",42.0695638787641,47034.1580091943,"10.0","1000.0","0.1","0.1","0.1","10.0"
"327",42.9029389007204,47970.1977447321,"10.0","1000.0","0.1","0.1","0.1","1000.0"
"328",180.43171269461,2049.27435393575,"10.0","1000.0","0.1","0.1","10.0","0.1"
"329",180.647711021833,2051.77787132881,"10.0","1000.0","0.1","0.1","10.0","10.0"
"330",199.897258175823,2275.38293275364,"10.0","1000.0","0.1","0.1","10.0","1000.0"
"331",5430.04658406988,1527.50693652349,"10.0","1000.0","0.1","0.1","1000.0","0.1"
"332",5430.17374745684,1527.59735056668,"10.0","1000.0","0.1","0.1","1000.0","10.0"
"333",5442.8012912772,1536.60794964493,"10.0","1000.0","0.1","0.1","1000.0","1000.0"
"334",42.0688062643614,46815.3551918648,"10.0","1000.0","0.1","10.0","0.1","0.1"
"335",42.0773473771411,46824.8589419801,"10.0","1000.0","0.1","10.0","0.1","10.0"
"336",42.9146134310592,47756.4881239747,"10.0","1000.0","0.1","10.0","0.1","1000.0"
"337",183.169058285495,2039.00368915726,"10.0","1000.0","0.1","10.0","10.0","0.1"
"338",183.389678397544,2041.46005029591,"10.0","1000.0","0.1","10.0","10.0","10.0"
"339",203.081472733946,2260.71113103443,"10.0","1000.0","0.1","10.0","10.0","1000.0"
"340",13441.652797236,1518.79107675882,"10.0","1000.0","0.1","10.0","1000.0","0.1"
"341",13441.9699196218,1518.82745398834,"10.0","1000.0","0.1","10.0","1000.0","10.0"
"342",13473.5920414043,1522.45497086518,"10.0","1000.0","0.1","10.0","1000.0","1000.0"
"343",42.068883708898,46813.2720362364,"10.0","1000.0","0.1","1000.0","0.1","0.1"
"344",42.077425218234,46822.77534679,"10.0","1000.0","0.1","1000.0","0.1","10.0"
"345",42.9147301899058,47754.360621163,"10.0","1000.0","0.1","1000.0","0.1","1000.0"
"346",183.196846269962,2038.90144700304,"10.0","1000.0","0.1","1000.0","10.0","0.1"
"347",183.41751332164,2041.35733857834,"10.0","1000.0","0.1","1000.0","10.0","10.0"
"348",203.113801674614,2260.56508371979,"10.0","1000.0","0.1","1000.0","10.0","1000.0"
"349",13642.8879215517,1518.69820862764,"10.0","1000.0","0.1","1000.0","1000.0","0.1"
"350",13643.2098139289,1518.7340473895,"10.0","1000.0","0.1","1000.0","1000.0","10.0"
"351",13675.3089213869,1522.30789031152,"10.0","1000.0","0.1","1000.0","1000.0","1000.0"
"352",180.431712694607,2049.27435393573,"10.0","1000.0","10.0","0.1","0.1","0.1"
"353",180.647711021829,2051.77787132877,"10.0","1000.0","10.0","0.1","0.1","10.0"
"354",199.897258175822,2275.38293275363,"10.0","1000.0","10.0","0.1","0.1","1000.0"
"355",5430.04658406986,1527.50693652346,"10.0","1000.0","10.0","0.1","10.0","0.1"
"356",5430.17374745681,1527.59735056667,"10.0","1000.0","10.0","0.1","10.0","10.0"
"357",5442.80129127717,1536.6079496449,"10.0","1000.0","10.0","0.1","10.0","1000.0"
"358",8926.13096365089,1521.86029591888,"10.0","1000.0","10.0","0.1","1000.0","0.1"
"359",8926.1330785666,1521.9153695512,"10.0","1000.0","10.0","0.1","1000.0","10.0"
"360",8926.34366208417,1527.41896957695,"10.0","1000.0","10.0","0.1","1000.0","1000.0"
"361",183.169058285495,2039.00368915727,"10.0","1000.0","10.0","10.0","0.1","0.1"
"362",183.389678397545,2041.4600502959,"10.0","1000.0","10.0","10.0","0.1","10.0"
"363",203.081472733947,2260.71113103443,"10.0","1000.0","10.0","10.0","0.1","1000.0"
"364",13441.6527972348,1518.79107675866,"10.0","1000.0","10.0","10.0","10.0","0.1"
"365",13441.9699196221,1518.82745398837,"10.0","1000.0","10.0","10.0","10.0","10.0"
"366",13473.5920414045,1522.4549708652,"10.0","1000.0","10.0","10.0","10.0","1000.0"
"367",924431.579710811,3370831.70463127,"10.0","1000.0","10.0","10.0","1000.0","0.1"
"368",923363.888315022,3448239.54895113,"10.0","1000.0","10.0","10.0","1000.0","10.0"
"369",396068.521577766,800.425770422918,"10.0","1000.0","10.0","10.0","1000.0","1000.0"
"370",183.196846269967,2038.9014470031,"10.0","1000.0","10.0","1000.0","0.1","0.1"
"371",183.417513321639,2041.35733857834,"10.0","1000.0","10.0","1000.0","0.1","10.0"
"372",203.113801674617,2260.56508371982,"10.0","1000.0","10.0","1000.0","0.1","1000.0"
"373",13642.8879215515,1518.69820862759,"10.0","1000.0","10.0","1000.0","10.0","0.1"
"374",13643.209813929,1518.73404738951,"10.0","1000.0","10.0","1000.0","10.0","10.0"
"375",13675.3089213869,1522.30789031153,"10.0","1000.0","10.0","1000.0","10.0","1000.0"
"376",1292763.38582737,1423.47374455488,"10.0","1000.0","10.0","1000.0","1000.0","0.1"
"377",1266843.1777279,1394.45235733947,"10.0","1000.0","10.0","1000.0","1000.0","10.0"
"378",168109.600969095,187.829558114429,"10.0","1000.0","10.0","1000.0","1000.0","1000.0"
"379",5430.04658406989,1527.50693652351,"10.0","1000.0","1000.0","0.1","0.1","0.1"
"380",5430.17374745679,1527.59735056663,"10.0","1000.0","1000.0","0.1","0.1","10.0"
"381",5442.80129127712,1536.60794964488,"10.0","1000.0","1000.0","0.1","0.1","1000.0"
"382",8926.13096365094,1521.86029591888,"10.0","1000.0","1000.0","0.1","10.0","0.1"
"383",8926.13307856661,1521.9153695511,"10.0","1000.0","1000.0","0.1","10.0","10.0"
"384",8926.34366208421,1527.41896957699,"10.0","1000.0","1000.0","0.1","10.0","1000.0"
"385",8984.191614914,1521.8026222478,"10.0","1000.0","1000.0","0.1","1000.0","0.1"
"386",8984.19164250194,1521.85734072027,"10.0","1000.0","1000.0","0.1","1000.0","10.0"
"387",8984.19439011162,1527.32560035944,"10.0","1000.0","1000.0","0.1","1000.0","1000.0"
"388",13441.6527972351,1518.79107675871,"10.0","1000.0","1000.0","10.0","0.1","0.1"
"389",13441.9699196224,1518.82745398841,"10.0","1000.0","1000.0","10.0","0.1","10.0"
"390",13473.5920414039,1522.45497086513,"10.0","1000.0","1000.0","10.0","0.1","1000.0"
"391",924250.728016898,3384391.44530823,"10.0","1000.0","1000.0","10.0","10.0","0.1"
"392",923479.877378891,3440342.4919565,"10.0","1000.0","1000.0","10.0","10.0","10.0"
"393",395367.357274319,797.897748571385,"10.0","1000.0","1000.0","10.0","10.0","1000.0"
"394",889810.807745593,1470.32030364119,"10.0","1000.0","1000.0","10.0","1000.0","0.1"
"395",889810.809948803,1470.32084253894,"10.0","1000.0","1000.0","10.0","1000.0","10.0"
"396",889811.030260275,1470.37473193575,"10.0","1000.0","1000.0","10.0","1000.0","1000.0"
"397",13642.8879215516,1518.69820862761,"10.0","1000.0","1000.0","1000.0","0.1","0.1"
"398",13643.2098139285,1518.73404738944,"10.0","1000.0","1000.0","1000.0","0.1","10.0"
"399",13675.3089213876,1522.30789031162,"10.0","1000.0","1000.0","1000.0","0.1","1000.0"
"400",1290303.66535123,1421.04145308761,"10.0","1000.0","1000.0","1000.0","10.0","0.1"
"401",1270070.46111275,1398.04829554597,"10.0","1000.0","1000.0","1000.0","10.0","10.0"
"402",168078.384585864,187.795418433435,"10.0","1000.0","1000.0","1000.0","10.0","1000.0"
"403",33925964.725986,701.8951284356,"10.0","1000.0","1000.0","1000.0","1000.0","0.1"
"404",33925964.9050274,701.895135173536,"10.0","1000.0","1000.0","1000.0","1000.0","10.0"
"405",33925982.8092026,701.895808968261,"10.0","1000.0","1000.0","1000.0","1000.0","1000.0"
"406",13643.3879629044,1518.6979809117,"1000.0","10.0","0.1","0.1","0.1","0.1"
"407",13643.7098506369,1518.73381836286,"1000.0","10.0","0.1","0.1","0.1","10.0"
"408",13675.8084993451,1522.3075310741,"1000.0","10.0","0.1","0.1","0.1","1000.0"
"409",1333785.83411511,1468.9747467289,"1000.0","10.0","0.1","0.1","10.0","0.1"
"410",1297702.82252498,1428.83263412529,"1000.0","10.0","0.1","0.1","10.0","10.0"
"411",166245.772302518,185.703844043484,"1000.0","10.0","0.1","0.1","10.0","1000.0"
"412",33927399.9738551,701.878875791446,"1000.0","10.0","0.1","0.1","1000.0","0.1"
"413",33927400.1528908,701.878882529049,"1000.0","10.0","0.1","0.1","1000.0","10.0"
"414",33927418.0565171,701.87955629077,"1000.0","10.0","0.1","0.1","1000.0","1000.0"
"415",13645.4308079282,1518.69705076682,"1000.0","10.0","0.1","10.0","0.1","0.1"
"416",13645.7527440811,1518.73288283368,"1000.0","10.0","0.1","10.0","0.1","10.0"
"417",13677.8562346934,1522.30605884051,"1000.0","10.0","0.1","10.0","0.1","1000.0"
"418",3623841.00848903,4172.71111359674,"1000.0","10.0","0.1","10.0","10.0","0.1"
"419",3615419.53227838,4163.01389757545,"1000.0","10.0","0.1","10.0","10.0","10.0"
"420",5139036.2347356,5874.63088737582,"1000.0","10.0","0.1","10.0","10.0","1000.0"
"421",46535172.6484647,582.59529371235,"1000.0","10.0","0.1","10.0","1000.0","0.1"
"422",46535172.9174826,582.59529737364,"1000.0","10.0","0.1","10.0","1000.0","10.0"
"423",46535199.8188185,582.595663497029,"1000.0","10.0","0.1","10.0","1000.0","1000.0"
"424",13645.4512394668,1518.69704146527,"1000.0","10.0","0.1","1000.0","0.1","0.1"
"425",13645.7731761037,1518.73287347827,"1000.0","10.0","0.1","1000.0","0.1","10.0"
"426",13677.8767151422,1522.30604411802,"1000.0","10.0","0.1","1000.0","0.1","1000.0"
"427",3191470.23735305,3672.90683130242,"1000.0","10.0","0.1","1000.0","10.0","0.1"
"428",3192173.99692533,3673.71524079125,"1000.0","10.0","0.1","1000.0","10.0","10.0"
"429",4930204.84055093,5645.60314497516,"1000.0","10.0","0.1","1000.0","10.0","1000.0"
"430",46691705.6585779,581.360769898745,"1000.0","10.0","0.1","1000.0","1000.0","0.1"
"431",46691705.928694,581.360773534339,"1000.0","10.0","0.1","1000.0","1000.0","10.0"
"432",46691732.9404467,581.361137095688,"1000.0","10.0","0.1","1000.0","1000.0","1000.0"
"433",1322439.18950737,1456.7252328459,"1000.0","10.0","10.0","0.1","0.1","0.1"
"434",1308329.15416994,1440.67335745996,"1000.0","10.0","10.0","0.1","0.1","10.0"
"435",166437.886031865,185.922278934641,"1000.0","10.0","10.0","0.1","0.1","1000.0"
"436",33927399.9738545,701.878875791431,"1000.0","10.0","10.0","0.1","10.0","0.1"
"437",33927400.152892,701.878882529091,"1000.0","10.0","10.0","0.1","10.0","10.0"
"438",33927418.0565166,701.879556290757,"1000.0","10.0","10.0","0.1","10.0","1000.0"
"439",20498.0969984208,-0.310365468697017,"1000.0","10.0","10.0","0.1","1000.0","0.1"
"440",20498.0970027806,-0.310373385267335,"1000.0","10.0","10.0","0.1","1000.0","10.0"
"441",20498.0974373034,-0.311163287240273,"1000.0","10.0","10.0","0.1","1000.0","1000.0"
"442",3634200.54920918,4184.60122335688,"1000.0","10.0","10.0","10.0","0.1","0.1"
"443",3631883.71313671,4181.94433676078,"1000.0","10.0","10.0","10.0","0.1","10.0"
"444",5140192.903056,5875.86947887634,"1000.0","10.0","10.0","10.0","0.1","1000.0"
"445",46535172.6484658,582.59529371236,"1000.0","10.0","10.0","10.0","10.0","0.1"
"446",46535172.9174779,582.595297373581,"1000.0","10.0","10.0","10.0","10.0","10.0"
"447",46535199.8188166,582.595663497012,"1000.0","10.0","10.0","10.0","10.0","1000.0"
"448",20497.9501009657,-3.39046190558495e-07,"1000.0","10.0","10.0","10.0","1000.0","0.1"
"449",20497.9501009661,-3.39046190514407e-07,"1000.0","10.0","10.0","10.0","1000.0","10.0"
"450",20497.9501010011,-3.3904618632357e-07,"1000.0","10.0","10.0","10.0","1000.0","1000.0"
"451",3204502.43211228,3687.95858788841,"1000.0","10.0","10.0","1000.0","0.1","0.1"
"452",3235420.64599438,3723.64484382514,"1000.0","10.0","10.0","1000.0","0.1","10.0"
"453",4927576.80600307,5642.70933641938,"1000.0","10.0","10.0","1000.0","0.1","1000.0"
"454",46691705.6585756,581.360769898718,"1000.0","10.0","10.0","1000.0","10.0","0.1"
"455",46691705.9286936,581.36077353434,"1000.0","10.0","10.0","1000.0","10.0","10.0"
"456",46691732.9404445,581.361137095666,"1000.0","10.0","10.0","1000.0","10.0","1000.0"
"457",20497.9501011613,6.36936693063328e-07,"1000.0","10.0","10.0","1000.0","1000.0","0.1"
"458",20497.9501011616,6.36936692646427e-07,"1000.0","10.0","10.0","1000.0","1000.0","10.0"
"459",20497.9501011854,6.36936652316429e-07,"1000.0","10.0","10.0","1000.0","1000.0","1000.0"
"460",33927399.973855,701.878875791461,"1000.0","10.0","1000.0","0.1","0.1","0.1"
"461",33927400.152891,701.878882529043,"1000.0","10.0","1000.0","0.1","0.1","10.0"
"462",33927418.0565177,701.879556290789,"1000.0","10.0","1000.0","0.1","0.1","1000.0"
"463",20498.0969984208,-0.310365468697017,"1000.0","10.0","1000.0","0.1","10.0","0.1"
"464",20498.0970027806,-0.310373385267335,"1000.0","10.0","1000.0","0.1","10.0","10.0"
"465",20498.0974373033,-0.311163287239727,"1000.0","10.0","1000.0","0.1","10.0","1000.0"
"466",20497.9430400467,4.97058264079227e-07,"1000.0","10.0","1000.0","0.1","1000.0","0.1"
"467",20497.9430403133,5.00250794643663e-07,"1000.0","10.0","1000.0","0.1","1000.0","10.0"
"468",20497.9430666045,8.69859437082969e-07,"1000.0","10.0","1000.0","0.1","1000.0","1000.0"
"469",46535172.6484644,582.59529371234,"1000.0","10.0","1000.0","10.0","0.1","0.1"
"470",46535172.9174783,582.595297373584,"1000.0","10.0","1000.0","10.0","0.1","10.0"
"471",46535199.8188163,582.59566349701,"1000.0","10.0","1000.0","10.0","0.1","1000.0"
"472",20497.9501009656,-3.39046190558161e-07,"1000.0","10.0","1000.0","10.0","10.0","0.1"
"473",20497.950100966,-3.39046190514032e-07,"1000.0","10.0","1000.0","10.0","10.0","10.0"
"474",20497.9501010011,-3.39046186323703e-07,"1000.0","10.0","1000.0","10.0","10.0","1000.0"
"475",20498.3451436226,-0.790161264681545,"1000.0","10.0","1000.0","10.0","1000.0","0.1"
"476",20498.3451436226,-0.790161264681545,"1000.0","10.0","1000.0","10.0","1000.0","10.0"
"477",20498.3451436226,-0.790161264681545,"1000.0","10.0","1000.0","10.0","1000.0","1000.0"
"478",46691705.658577,581.360769898728,"1000.0","10.0","1000.0","1000.0","0.1","0.1"
"479",46691705.9286953,581.360773534353,"1000.0","10.0","1000.0","1000.0","0.1","10.0"
"480",46691732.9404443,581.36113709566,"1000.0","10.0","1000.0","1000.0","0.1","1000.0"
"481",20497.9501011614,6.36936693063035e-07,"1000.0","10.0","1000.0","1000.0","10.0","0.1"
"482",20497.9501011616,6.36936692639786e-07,"1000.0","10.0","1000.0","1000.0","10.0","10.0"
"483",20497.9501011855,6.36936652314612e-07,"1000.0","10.0","1000.0","1000.0","10.0","1000.0"
"484",20497.95010218,6.32764277773229e-07,"1000.0","10.0","1000.0","1000.0","1000.0","0.1"
"485",20497.95010218,6.32764277773229e-07,"1000.0","10.0","1000.0","1000.0","1000.0","10.0"
"486",20497.95010218,6.32764277773229e-07,"1000.0","10.0","1000.0","1000.0","1000.0","1000.0"
"487",183.173579801541,2038.98705013438,"1000.0","1000.0","0.1","0.1","0.1","0.1"
"488",183.394200311583,2041.44336157421,"1000.0","1000.0","0.1","0.1","0.1","10.0"
"489",203.086064221739,2260.6903853011,"1000.0","1000.0","0.1","0.1","0.1","1000.0"
"490",13442.1420400784,1518.79084796507,"1000.0","1000.0","0.1","0.1","10.0","0.1"
"491",13442.4591578676,1518.82722387362,"1000.0","1000.0","0.1","0.1","10.0","10.0"
"492",13474.0808255375,1522.45460950403,"1000.0","1000.0","0.1","0.1","10.0","1000.0"
"493",924389.79538452,3375058.99672771,"1000.0","1000.0","0.1","0.1","1000.0","0.1"
"494",923548.084760193,3436566.67019759,"1000.0","1000.0","0.1","0.1","1000.0","10.0"
"495",394689.516857642,795.394989918116,"1000.0","1000.0","0.1","0.1","1000.0","1000.0"
"496",183.201368530542,2038.88481171944,"1000.0","1000.0","0.1","10.0","0.1","0.1"
"497",183.422035980218,2041.34065360728,"1000.0","1000.0","0.1","10.0","0.1","10.0"
"498",203.118393912257,2260.54434275531,"1000.0","1000.0","0.1","10.0","0.1","1000.0"
"499",13643.3844942682,1518.69798249126,"1000.0","1000.0","0.1","10.0","10.0","0.1"
"500",13643.7063820479,1518.73381995163,"1000.0","1000.0","0.1","10.0","10.0","10.0"
"501",13675.8050353224,1522.30753356491,"1000.0","1000.0","0.1","10.0","10.0","1000.0"
"502",1340355.76934102,1476.66741831079,"1000.0","1000.0","0.1","10.0","1000.0","0.1"
"503",1307460.58394051,1440.08616692463,"1000.0","1000.0","0.1","10.0","1000.0","10.0"
"504",166381.450073693,185.858706660593,"1000.0","1000.0","0.1","10.0","1000.0","1000.0"
"505",183.201646459917,2038.88378938155,"1000.0","1000.0","0.1","1000.0","0.1","0.1"
"506",183.422314379056,2041.33962657403,"1000.0","1000.0","0.1","1000.0","0.1","10.0"
"507",203.118717258593,2260.54288239676,"1000.0","1000.0","0.1","1000.0","0.1","1000.0"
"508",13645.427338772,1518.6970523462,"1000.0","1000.0","0.1","1000.0","10.0","0.1"
"509",13645.749274971,1518.73288442215,"1000.0","1000.0","0.1","1000.0","10.0","10.0"
"510",13677.8527701505,1522.30606133098,"1000.0","1000.0","0.1","1000.0","10.0","1000.0"
"511",3630949.20114382,4180.88352170249,"1000.0","1000.0","0.1","1000.0","1000.0","0.1"
"512",3631674.92546951,4181.7053208069,"1000.0","1000.0","0.1","1000.0","1000.0","10.0"
"513",5153739.2129215,5890.26299984128,"1000.0","1000.0","0.1","1000.0","1000.0","1000.0"
"514",13442.1420400787,1518.79084796512,"1000.0","1000.0","10.0","0.1","0.1","0.1"
"515",13442.4591578678,1518.82722387364,"1000.0","1000.0","10.0","0.1","0.1","10.0"
"516",13474.0808255383,1522.45460950411,"1000.0","1000.0","10.0","0.1","0.1","1000.0"
"517",924648.845730382,3354943.36279657,"1000.0","1000.0","10.0","0.1","10.0","0.1"
"518",923600.265802084,3432797.03463435,"1000.0","1000.0","10.0","0.1","10.0","10.0"
"519",394888.332540718,796.111790110734,"1000.0","1000.0","10.0","0.1","10.0","1000.0"
"520",889843.746759002,1470.3187305572,"1000.0","1000.0","10.0","0.1","1000.0","0.1"
"521",889843.74895733,1470.31926943481,"1000.0","1000.0","10.0","0.1","1000.0","10.0"
"522",889843.968780398,1470.37315681754,"1000.0","1000.0","10.0","0.1","1000.0","1000.0"
"523",13643.3844942679,1518.69798249121,"1000.0","1000.0","10.0","10.0","0.1","0.1"
"524",13643.7063820469,1518.73381995152,"1000.0","1000.0","10.0","10.0","0.1","10.0"
"525",13675.8050353239,1522.30753356507,"1000.0","1000.0","10.0","10.0","0.1","1000.0"
"526",1334431.6538432,1470.39387907715,"1000.0","1000.0","10.0","10.0","10.0","0.1"
"527",1306481.89355134,1438.40171537162,"1000.0","1000.0","10.0","10.0","10.0","10.0"
"528",166417.303790233,185.898524972842,"1000.0","1000.0","10.0","10.0","10.0","1000.0"
"529",33927388.670636,701.879003785468,"1000.0","1000.0","10.0","10.0","1000.0","0.1"
"530",33927388.8496717,701.879010523051,"1000.0","1000.0","10.0","10.0","1000.0","10.0"
"531",33927406.7533044,701.87968428504,"1000.0","1000.0","10.0","10.0","1000.0","1000.0"
"532",13645.4273387715,1518.69705234614,"1000.0","1000.0","10.0","1000.0","0.1","0.1"
"533",13645.7492749705,1518.7328844221,"1000.0","1000.0","10.0","1000.0","0.1","10.0"
"534",13677.8527701516,1522.3060613311,"1000.0","1000.0","10.0","1000.0","0.1","1000.0"
"535",3598797.95741205,4143.91241945701,"1000.0","1000.0","10.0","1000.0","10.0","0.1"
"536",3638434.37401922,4189.48399738728,"1000.0","1000.0","10.0","1000.0","10.0","10.0"
"537",5149273.62743435,5885.48076000458,"1000.0","1000.0","10.0","1000.0","10.0","1000.0"
"538",46535157.7691797,582.595411300663,"1000.0","1000.0","10.0","1000.0","1000.0","0.1"
"539",46535158.0381958,582.595414961929,"1000.0","1000.0","10.0","1000.0","1000.0","10.0"
"540",46535184.9395349,582.595781085427,"1000.0","1000.0","10.0","1000.0","1000.0","1000.0"
"541",924463.21011112,3369789.34078344,"1000.0","1000.0","1000.0","0.1","0.1","0.1"
"542",923741.648137165,3422908.00507916,"1000.0","1000.0","1000.0","0.1","0.1","10.0"
"543",394830.850220923,795.901943444366,"1000.0","1000.0","1000.0","0.1","0.1","1000.0"
"544",889843.746759001,1470.31873055715,"1000.0","1000.0","1000.0","0.1","10.0","0.1"
"545",889843.748957323,1470.3192694348,"1000.0","1000.0","1000.0","0.1","10.0","10.0"
"546",889843.96878041,1470.37315681759,"1000.0","1000.0","1000.0","0.1","10.0","1000.0"
"547",895817.275845925,1470.0335078826,"1000.0","1000.0","1000.0","0.1","1000.0","0.1"
"548",895817.275869686,1470.03404319426,"1000.0","1000.0","1000.0","0.1","1000.0","10.0"
"549",895817.27824537,1470.08757399333,"1000.0","1000.0","1000.0","0.1","1000.0","1000.0"
"550",1339497.52239371,1475.78135485507,"1000.0","1000.0","1000.0","10.0","0.1","0.1"
"551",1304365.65201584,1436.0998491099,"1000.0","1000.0","1000.0","10.0","0.1","10.0"
"552",166357.986459034,185.83237456317,"1000.0","1000.0","1000.0","10.0","0.1","1000.0"
"553",33927388.6706357,701.879003785444,"1000.0","1000.0","1000.0","10.0","10.0","0.1"
"554",33927388.849672,701.879010523075,"1000.0","1000.0","1000.0","10.0","10.0","10.0"
"555",33927406.7533031,701.879684284987,"1000.0","1000.0","1000.0","10.0","10.0","1000.0"
"556",20497.9417137344,4.50222969062964e-07,"1000.0","1000.0","1000.0","10.0","1000.0","0.1"
"557",20497.9417141397,4.50316474375456e-07,"1000.0","1000.0","1000.0","10.0","1000.0","10.0"
"558",20497.9417541523,4.60119542377901e-07,"1000.0","1000.0","1000.0","10.0","1000.0","1000.0"
"559",3609779.60720785,4156.53359407895,"1000.0","1000.0","1000.0","1000.0","0.1","0.1"
"560",3627676.96354302,4177.09344841127,"1000.0","1000.0","1000.0","1000.0","0.1","10.0"
"561",5136033.63332721,5871.31418684328,"1000.0","1000.0","1000.0","1000.0","0.1","1000.0"
"562",46535157.7691823,582.595411300694,"1000.0","1000.0","1000.0","1000.0","10.0","0.1"
"563",46535158.0381933,582.595414961896,"1000.0","1000.0","1000.0","1000.0","10.0","10.0"
"564",46535184.9395404,582.595781085491,"1000.0","1000.0","1000.0","1000.0","10.0","1000.0"
"565",20497.950100395,-1.93982642348971e-07,"1000.0","1000.0","1000.0","1000.0","1000.0","0.1"
"566",20497.9501003955,-1.93982592792136e-07,"1000.0","1000.0","1000.0","1000.0","1000.0","10.0"
"567",20497.9501004409,-1.93977855911805e-07,"1000.0","1000.0","1000.0","1000.0","1000.0","1000.0"
